url_length,hostname_length,path_length,count_hyphens,count_dots,count_at,count_questionmark,count_equals,count_slashes,count_digits,has_ip,has_https,is_shortened
78,69,1,2,4,0,0,0,3,9,0,1,1
27,18,1,0,3,0,0,0,3,0,0,1,0
20,11,1,1,2,0,0,0,3,1,0,1,0
41,28,1,0,2,0,0,1,3,0,0,1,0
51,26,18,3,2,0,0,0,4,0,0,0,0
29,20,1,0,3,0,0,0,3,0,0,1,0
41,15,19,2,3,0,0,0,4,7,0,0,0
57,16,34,0,2,0,0,0,5,1,0,0,0
75,25,43,5,2,0,0,0,4,6,0,0,0
57,14,36,0,2,0,0,0,6,1,0,0,0
33,16,9,0,2,0,0,0,4,0,0,1,0
44,18,18,0,1,0,0,0,5,0,0,1,0
105,22,66,3,2,0,1,1,6,4,0,1,1
53,17,29,0,2,0,0,0,4,0,0,0,0
34,24,2,0,2,0,0,0,4,0,0,1,1
51,24,19,0,2,0,0,0,4,0,0,1,0
21,12,1,0,2,0,0,0,3,0,0,1,0
31,22,1,0,2,0,0,0,3,0,0,1,0
93,18,67,0,4,0,0,0,8,0,0,1,0
68,22,38,0,2,0,0,0,4,16,0,1,0
56,27,21,2,3,0,0,0,3,1,0,1,0
97,19,71,1,3,0,0,0,8,20,0,0,0
27,19,1,0,2,0,0,0,3,0,0,0,0
37,28,1,2,2,0,0,0,3,0,0,1,0
27,18,1,0,2,0,0,0,3,0,0,1,0
33,15,10,0,2,0,0,0,4,0,0,1,0
60,24,29,1,2,0,0,0,5,2,0,0,1
128,50,20,1,4,0,1,3,5,26,0,1,0
30,21,1,0,2,0,0,0,3,0,0,1,0
117,19,90,3,3,0,0,0,3,6,0,1,0
128,50,20,1,4,0,1,3,5,26,0,1,0
149,18,124,4,2,0,0,0,4,39,0,0,0
37,20,10,0,2,0,0,0,4,0,0,0,0
65,13,44,3,2,0,0,0,5,0,0,1,0
47,20,20,2,2,0,0,0,3,0,0,0,0
32,23,1,0,2,0,0,0,3,0,0,1,0
50,15,28,3,2,0,0,0,3,0,0,0,0
91,36,48,1,2,0,0,0,4,8,0,0,0
35,28,0,0,2,0,0,0,2,1,0,0,1
40,26,7,0,3,0,0,0,4,0,0,0,0
49,14,27,2,1,0,0,0,4,0,0,1,0
29,17,4,0,2,0,0,0,4,0,0,1,0
36,21,8,0,2,0,0,0,4,3,0,0,0
68,48,13,3,3,0,0,0,3,0,0,0,0
29,14,8,0,2,0,0,0,3,0,0,0,0
29,15,6,0,2,0,0,0,3,0,0,1,0
54,17,29,0,2,0,0,0,4,0,0,1,0
45,36,1,2,2,0,0,0,3,0,0,1,0
41,32,1,0,2,0,0,0,3,7,0,1,0
21,6,7,0,1,0,0,0,3,1,0,1,0
54,14,33,0,2,0,0,0,3,13,0,0,0
57,15,35,4,2,0,0,0,4,0,0,0,0
39,18,13,1,2,0,0,0,3,0,0,1,0
33,26,0,3,1,0,0,0,2,1,0,0,0
40,8,24,0,1,0,0,0,3,0,0,1,0
49,20,22,1,2,0,0,0,4,0,0,0,0
28,16,4,0,2,0,0,0,4,0,0,1,0
35,22,1,1,2,0,0,1,3,0,0,1,0
27,15,4,0,2,0,0,0,4,0,0,1,0
192,11,173,10,15,0,0,0,4,106,0,1,0
113,15,76,0,2,0,1,1,7,11,0,1,0
103,15,81,1,1,0,0,0,10,17,0,0,0
55,19,29,0,3,0,0,0,5,0,0,0,0
57,19,6,0,1,0,1,1,4,6,0,0,0
43,10,25,1,1,0,0,0,4,0,0,1,0
49,19,23,1,2,0,0,0,4,0,0,0,0
59,31,21,0,2,0,0,0,4,0,0,0,1
34,26,1,1,2,0,0,0,3,1,0,0,0
24,15,1,0,2,0,0,0,3,0,0,1,0
85,13,65,0,2,0,0,0,8,23,0,0,0
76,16,14,1,3,0,1,1,6,0,0,0,1
24,15,1,0,2,0,0,0,3,0,0,1,0
31,13,10,0,2,0,0,0,5,1,0,1,0
19,10,1,0,1,0,0,0,3,0,0,1,0
41,15,18,0,2,0,0,0,4,0,0,1,0
34,15,12,1,2,0,0,0,4,0,0,0,0
48,18,23,1,2,0,0,0,4,2,0,0,0
94,7,28,1,2,0,1,1,5,2,0,0,0
97,15,74,6,2,0,0,0,7,3,0,1,0
98,26,65,2,2,0,0,0,9,27,0,0,0
44,26,11,0,2,0,0,0,4,0,0,0,0
42,24,11,0,5,0,0,0,3,2,0,0,1
50,22,21,1,2,0,0,0,4,0,0,0,0
57,16,33,0,2,0,0,0,5,0,0,1,0
48,20,20,0,3,0,0,0,4,6,0,1,0
75,20,47,6,2,0,0,0,4,0,0,1,0
60,20,33,1,3,0,0,0,4,0,0,0,0
30,22,0,0,2,0,0,0,2,2,0,1,1
53,12,15,0,2,1,1,1,8,1,0,1,0
43,15,21,0,2,0,0,0,6,0,0,0,1
45,15,23,1,2,0,0,0,6,0,0,0,0
39,31,1,2,2,0,0,0,3,0,0,0,0
199,13,44,11,5,0,1,3,7,39,0,1,1
42,34,1,2,2,0,0,0,3,5,0,0,0
64,23,34,0,3,0,0,0,5,0,0,0,0
40,19,14,0,3,0,0,0,4,0,0,0,0
36,16,13,0,2,0,0,0,3,0,0,0,0
35,22,1,0,2,0,0,1,3,0,0,1,0
40,25,8,0,2,0,0,0,3,0,0,0,0
56,21,28,0,2,0,0,0,5,0,0,0,0
79,11,58,0,4,0,1,1,8,6,0,0,0
80,17,56,5,2,0,0,0,8,8,0,0,1
35,25,3,0,2,0,0,0,3,0,0,0,0
61,23,31,1,3,0,0,0,6,0,0,0,0
50,22,21,0,2,0,0,0,6,0,0,0,0
56,16,33,1,2,0,0,0,7,0,0,0,0
40,16,16,0,2,0,0,0,4,4,0,1,0
64,19,38,0,2,0,0,1,8,11,0,0,0
33,24,1,0,2,0,0,0,3,0,0,1,0
35,13,15,3,2,0,0,0,3,3,0,0,0
26,17,1,0,2,0,0,0,3,0,0,1,0
105,20,78,0,5,0,0,0,10,1,0,0,0
31,22,1,0,3,0,0,0,3,0,0,1,0
46,21,18,0,2,0,0,0,5,2,0,0,0
76,50,19,1,4,0,0,0,4,8,0,0,0
32,23,1,0,2,0,0,0,3,0,0,1,0
63,16,40,2,2,0,0,0,5,0,0,0,1
127,50,19,1,4,0,1,3,4,16,0,1,0
75,39,29,2,3,0,0,0,5,6,0,0,0
46,23,16,2,2,0,0,0,4,0,0,0,0
31,17,7,0,1,0,0,0,4,0,0,0,0
70,41,21,2,5,0,0,0,3,3,0,1,1
26,18,1,0,2,0,0,0,3,0,0,0,0
22,14,1,0,2,0,0,0,3,0,0,0,0
99,15,76,1,2,0,0,0,7,7,0,1,0
23,14,1,0,2,0,0,0,3,0,0,1,0
43,14,22,0,3,0,0,0,5,6,0,0,0
81,12,62,2,4,0,0,0,6,5,0,0,0
57,21,29,1,2,0,0,0,4,10,0,0,0
35,18,10,0,2,0,0,0,4,0,0,0,0
230,23,34,1,3,0,1,3,6,80,0,0,0
44,36,1,0,2,0,0,0,3,0,0,0,1
50,17,26,1,2,0,0,0,5,1,0,0,0
86,14,64,11,1,0,0,0,7,8,0,1,0
22,14,1,0,2,0,0,0,3,0,0,0,0
29,16,1,0,2,0,0,1,3,0,0,1,0
89,23,58,1,3,0,0,0,10,10,0,1,0
45,16,21,0,2,0,0,0,5,0,0,1,0
22,13,1,0,2,0,0,0,3,0,0,1,0
40,13,10,0,4,1,1,1,4,10,0,0,0
43,15,6,0,2,0,1,1,3,2,0,1,0
66,11,48,0,4,0,0,0,8,7,0,0,0
56,38,10,2,5,0,0,0,3,6,0,1,1
69,18,44,0,2,0,0,0,5,18,0,0,0
31,18,1,0,2,0,0,1,3,4,0,1,0
86,10,68,2,2,0,0,0,7,15,0,1,0
201,22,14,0,2,0,1,3,4,84,0,0,0
60,27,26,1,4,0,0,0,6,1,0,0,0
32,23,1,0,2,0,0,0,3,0,0,1,0
93,20,65,1,3,0,0,0,6,10,0,1,0
52,15,30,2,2,0,0,1,4,5,0,0,0
45,25,12,0,3,0,0,0,3,9,0,1,0
33,24,1,0,2,0,0,0,3,0,0,1,0
75,16,51,7,2,0,0,0,5,0,0,1,0
32,23,1,0,2,0,0,0,3,2,0,1,1
152,18,127,1,4,1,0,0,3,39,0,0,0
34,20,7,0,2,0,0,0,4,0,0,0,0
84,28,49,3,3,0,0,0,3,0,0,0,0
28,21,0,0,2,0,0,0,2,0,0,0,0
43,17,18,0,3,0,0,0,3,6,0,1,0
126,50,20,1,4,0,1,3,5,14,0,1,0
76,50,19,1,4,0,0,0,4,11,0,0,0
36,28,1,2,2,0,0,0,3,0,0,0,0
125,50,20,1,4,0,1,3,5,23,0,0,0
35,20,8,0,2,0,0,0,4,0,0,0,0
26,11,7,0,1,0,0,0,4,0,0,1,0
46,16,22,0,2,0,0,0,4,0,0,1,0
57,22,28,1,3,0,0,0,5,0,0,0,0
28,21,0,0,3,0,0,0,2,3,0,0,0
60,27,26,0,3,0,0,0,5,4,0,0,0
61,30,24,0,2,0,0,0,3,0,0,0,0
46,17,22,2,1,0,0,0,4,0,0,0,0
77,23,47,0,1,0,0,0,5,23,0,0,0
61,35,19,0,4,0,0,0,4,9,0,0,0
23,16,0,0,1,0,0,0,2,0,0,0,0
34,25,1,1,2,0,0,0,3,0,0,1,0
35,18,10,0,2,0,0,0,4,0,0,0,1
77,15,55,0,2,0,0,0,7,39,0,0,0
80,27,45,0,3,0,0,0,4,26,0,1,0
34,25,1,0,2,0,0,0,3,0,0,1,1
96,14,75,1,2,0,0,0,8,19,0,0,0
62,11,43,3,3,0,0,0,4,0,0,1,0
32,23,1,0,2,0,0,0,3,0,0,1,0
81,17,57,5,3,0,0,0,4,0,0,0,0
29,20,1,0,2,0,0,0,3,0,0,1,0
68,18,43,1,3,0,0,0,9,12,0,0,0
43,18,18,0,3,0,0,0,4,0,0,0,0
60,17,35,1,1,0,0,0,8,0,0,1,0
35,27,1,0,2,0,0,0,3,0,0,0,0
38,18,12,0,2,0,0,0,4,0,0,1,0
55,17,30,0,3,0,0,0,4,1,0,1,0
22,13,1,0,2,0,0,0,3,0,0,1,0
80,32,40,3,3,0,0,0,4,0,0,1,0
34,26,1,0,2,0,0,0,3,0,0,0,0
73,18,48,0,3,0,0,0,9,2,0,0,0
72,23,42,1,3,0,0,0,5,2,0,0,0
27,19,1,0,2,0,0,0,3,0,0,0,0
57,28,22,0,2,0,0,0,5,0,0,0,0
35,26,1,1,2,0,0,0,3,0,0,1,0
39,24,8,0,2,0,0,0,4,0,0,0,0
48,16,24,0,2,0,0,0,5,2,0,1,0
40,18,15,0,3,0,0,0,4,0,0,0,0
62,31,24,0,4,0,0,0,6,10,0,0,1
34,26,1,0,2,0,0,0,3,0,0,0,1
66,14,45,2,1,0,0,0,5,0,0,0,0
62,17,38,1,3,0,0,0,6,0,0,0,0
32,23,1,0,2,0,0,0,3,0,0,1,0
108,17,84,1,3,0,0,0,5,0,0,0,0
37,28,1,1,2,0,0,0,3,0,0,1,1
65,16,41,0,2,0,0,0,4,0,0,1,0
24,15,1,0,2,0,0,0,3,0,0,1,0
44,13,23,1,2,0,0,0,4,0,0,1,0
49,16,26,1,2,0,0,0,5,0,0,0,0
98,13,77,13,2,0,0,0,3,0,0,1,0
83,16,60,4,1,0,0,0,6,34,0,0,0
22,14,1,0,2,0,0,0,3,0,0,0,0
41,33,1,3,3,0,0,0,3,1,0,0,0
32,24,1,1,3,0,0,0,3,4,0,0,0
70,21,41,3,2,0,0,0,5,5,0,1,0
84,20,57,6,1,0,0,0,4,0,0,0,0
45,16,1,1,2,1,1,1,3,0,0,0,0
64,16,41,0,2,0,0,1,6,0,0,0,0
69,17,45,1,4,0,0,0,6,0,0,0,0
33,13,1,0,2,0,1,1,3,0,0,1,0
44,21,16,0,2,0,0,0,4,0,0,0,1
118,28,60,1,2,0,1,2,6,16,0,1,1
62,16,26,1,2,0,1,1,5,0,0,1,0
30,19,4,1,1,0,0,0,4,0,0,0,0
24,16,1,0,3,0,0,0,3,0,0,0,0
45,14,23,0,2,0,0,0,4,2,0,1,0
18,11,0,0,1,0,0,0,2,0,0,0,0
32,14,11,0,1,0,0,0,4,6,0,0,0
34,27,0,0,2,0,0,0,2,0,0,0,1
52,15,29,0,2,0,0,0,4,0,0,1,0
47,16,23,0,2,0,0,0,4,0,0,1,0
126,50,20,1,4,0,1,3,5,16,0,1,0
38,29,1,0,2,0,0,0,3,0,0,1,0
126,50,19,1,4,0,1,3,4,15,0,0,0
133,32,84,1,2,0,1,1,7,13,0,1,1
54,14,32,2,2,0,0,0,4,0,0,1,0
22,13,1,0,3,0,0,0,3,0,0,1,0
19,11,1,0,2,0,0,0,3,3,0,0,0
169,21,57,1,3,1,1,4,6,26,0,0,1
51,33,10,0,3,0,0,0,3,0,0,1,0
26,18,1,0,2,0,0,0,3,0,0,0,0
101,6,39,0,2,0,1,3,5,0,0,1,0
63,20,36,0,3,0,0,0,6,0,0,0,0
38,17,14,0,2,0,0,0,3,0,0,0,0
52,16,29,0,2,0,0,0,6,0,0,0,0
52,18,27,0,2,0,0,0,7,2,0,0,0
26,18,1,0,2,0,0,0,3,0,0,0,0
42,19,16,1,3,0,0,0,3,5,0,0,0
36,28,1,0,2,0,0,0,3,2,0,0,0
32,23,1,0,2,0,0,0,3,0,0,1,0
53,36,1,3,2,0,1,0,3,0,0,0,1
40,20,13,0,3,0,0,0,4,0,0,0,0
29,16,5,0,1,0,0,0,3,0,0,1,0
46,14,24,2,2,0,0,0,5,9,0,1,0
36,13,15,0,1,0,0,0,4,0,0,1,0
127,50,19,1,4,0,1,3,4,26,0,1,0
55,16,31,0,2,0,0,0,4,0,0,1,0
19,6,6,0,1,0,0,0,3,1,0,0,0
60,26,27,1,2,0,0,0,4,0,0,0,0
68,12,49,3,3,0,0,0,3,7,0,0,0
21,13,1,0,2,0,0,0,3,0,0,0,0
28,20,1,0,2,0,0,0,3,0,0,0,0
29,13,8,0,2,0,0,0,3,0,0,1,0
105,16,63,6,2,0,1,1,5,15,0,1,0
33,23,3,2,2,0,0,0,3,2,0,0,0
57,20,30,1,4,0,0,0,5,0,0,0,0
67,13,47,2,2,0,0,0,6,0,0,0,0
72,15,49,0,3,0,0,0,7,13,0,1,0
181,19,29,6,5,1,0,2,3,62,0,0,0
110,38,64,2,3,0,0,0,6,20,0,1,0
32,23,1,1,3,0,0,0,3,0,0,1,0
40,9,24,0,2,0,0,0,6,0,0,0,0
21,14,0,0,1,0,0,0,2,0,0,0,0
132,16,24,0,3,0,1,1,4,5,0,1,0
27,19,1,0,2,0,0,0,3,0,0,0,0
415,16,392,1,2,0,0,0,4,51,0,0,0
34,13,14,0,3,0,0,0,4,10,0,0,0
126,50,19,1,4,0,1,3,4,19,0,0,0
38,21,9,1,2,0,0,0,3,1,0,1,0
125,20,98,8,2,0,0,0,6,0,0,0,0
41,20,13,1,3,0,0,0,3,0,0,1,0
151,10,134,1,3,1,0,0,3,41,0,0,0
425,13,10,0,24,1,2,10,21,17,0,0,0
33,13,13,0,2,0,0,0,5,0,0,0,0
81,27,47,0,2,0,0,0,5,21,0,0,0
115,42,19,0,4,0,1,3,4,16,0,0,0
71,16,48,0,2,0,0,1,6,0,0,0,0
23,14,1,0,2,0,0,0,3,0,0,1,0
25,7,1,0,1,0,1,1,3,0,0,1,0
32,24,1,0,2,0,0,0,3,0,0,0,0
99,15,76,2,2,0,0,0,7,8,0,1,0
51,43,1,2,3,0,0,0,3,10,0,0,0
113,32,74,1,3,0,0,0,6,31,0,0,0
33,16,9,0,2,0,0,0,4,0,0,1,0
39,16,15,0,2,0,0,0,4,0,0,1,0
73,22,44,5,2,0,0,0,4,0,0,0,0
36,20,9,0,2,0,0,0,4,0,0,0,0
54,22,25,1,2,0,0,0,4,6,0,0,0
52,24,21,1,2,0,0,0,5,4,0,0,0
55,16,31,0,2,0,0,0,4,0,0,1,0
22,14,1,1,1,0,0,0,3,0,0,0,0
80,28,45,4,3,0,0,0,5,0,0,0,0
77,23,47,0,1,0,0,0,5,23,0,0,0
52,25,20,0,2,0,0,0,6,0,0,0,0
35,27,1,0,2,0,0,0,3,0,0,0,0
15,6,1,0,1,0,0,0,3,0,0,1,0
37,29,1,0,2,0,0,0,3,1,0,0,0
61,18,35,4,2,0,0,0,4,0,0,1,1
42,15,19,0,2,0,0,0,4,0,0,1,0
159,17,27,6,3,1,0,1,3,54,0,0,0
123,23,20,0,9,0,1,2,5,10,0,1,0
31,22,1,1,2,0,0,0,3,0,0,1,0
55,16,31,0,2,0,0,0,4,0,0,1,0
128,50,20,1,4,0,1,3,5,16,0,1,0
50,16,27,0,3,0,0,0,4,2,0,0,0
57,23,27,3,3,0,0,0,3,0,0,0,0
44,23,14,0,2,0,0,0,5,0,0,0,0
68,31,30,1,4,0,0,0,5,0,0,0,0
37,17,13,0,2,0,0,0,5,2,0,0,0
60,27,26,0,3,0,0,0,5,0,0,0,0
37,29,1,0,2,0,0,0,3,2,0,0,0
58,24,27,0,3,0,0,0,3,0,0,0,0
122,17,6,0,2,0,1,4,3,22,0,1,0
77,23,47,0,1,0,0,0,5,22,0,0,0
28,20,1,0,2,0,0,0,3,0,0,0,0
19,11,1,0,2,0,0,0,3,3,0,0,0
47,18,21,0,2,0,0,0,6,0,0,1,0
99,15,76,5,2,0,0,0,8,8,0,1,0
166,11,148,1,2,0,0,0,4,24,0,0,0
34,19,8,0,3,0,0,0,4,1,0,0,0
31,22,1,1,2,0,0,0,3,0,0,1,0
92,23,61,1,3,0,0,0,10,11,0,1,0
55,13,34,2,4,0,0,0,6,3,0,1,1
45,21,17,1,2,0,0,0,5,0,0,0,0
44,25,12,0,3,0,0,0,3,9,0,0,0
28,19,1,0,2,0,0,0,3,0,0,1,0
31,24,0,0,2,0,0,0,2,0,0,0,0
49,28,13,1,2,0,0,0,3,0,0,1,0
55,17,31,0,3,0,0,0,4,6,0,0,0
75,17,51,0,3,0,0,0,7,0,0,0,0
118,42,20,0,4,0,1,3,5,20,0,1,0
145,32,105,3,3,0,0,0,3,8,0,1,0
43,16,19,0,2,0,0,0,4,0,0,1,0
36,25,3,0,4,0,0,0,3,0,0,1,0
66,19,40,0,3,0,0,0,4,0,0,0,0
81,15,59,4,2,0,0,0,6,13,0,0,0
204,27,23,6,2,0,1,2,5,20,0,1,1
93,22,64,2,1,0,0,0,8,20,0,0,0
51,32,12,0,2,0,0,0,5,0,0,0,0
30,21,1,0,2,0,0,0,3,0,0,1,0
63,14,41,4,2,0,0,0,5,2,0,1,0
26,17,1,0,2,0,0,0,3,0,0,1,0
40,17,16,1,1,0,0,0,5,0,0,0,0
135,19,109,14,2,0,0,0,4,0,0,0,0
32,11,13,1,1,0,0,0,3,0,0,1,1
52,20,25,3,2,0,0,0,4,2,0,0,0
81,16,58,0,4,0,0,0,7,0,0,0,0
46,19,20,0,3,0,0,0,4,0,0,0,0
40,13,20,0,4,0,0,0,5,10,0,0,0
294,34,66,1,3,0,1,4,7,54,0,1,1
22,7,7,0,1,0,0,0,3,0,0,1,0
70,17,46,3,1,0,0,0,5,8,0,0,0
120,17,96,1,2,0,0,0,5,7,0,0,0
39,13,19,0,1,0,0,0,6,3,0,0,0
122,29,85,1,2,0,0,0,7,9,0,1,1
22,14,1,0,2,0,0,0,3,0,0,0,0
73,15,50,0,3,0,0,0,4,0,0,1,0
59,18,34,2,2,0,0,0,5,0,0,0,1
67,14,45,0,3,0,0,0,4,4,0,1,0
66,17,41,2,2,0,0,0,5,0,0,1,0
17,8,1,0,1,0,0,0,3,0,0,1,0
24,15,1,0,1,0,0,0,3,0,0,1,0
47,15,25,0,2,0,0,0,6,0,0,0,0
111,14,89,0,7,0,0,0,10,7,0,1,0
31,22,1,0,2,0,0,0,3,1,0,1,0
32,23,1,1,2,0,0,0,3,0,0,1,0
46,16,22,0,2,0,0,0,4,0,0,1,0
160,14,139,1,4,0,0,0,11,47,0,0,0
49,10,32,3,1,0,0,0,5,6,0,0,0
48,20,20,0,2,0,0,0,4,0,0,1,0
61,21,33,3,2,0,0,0,7,8,0,0,0
128,50,20,1,4,0,1,3,5,22,0,1,0
36,22,6,0,2,0,0,0,4,0,0,1,0
30,21,1,0,2,0,0,0,3,0,0,1,0
29,17,4,0,2,0,0,0,4,0,0,1,0
34,26,0,1,2,0,0,0,2,1,0,1,0
32,24,1,0,2,0,0,0,3,0,0,0,0
49,41,1,0,2,0,0,0,3,0,0,0,0
69,21,41,1,3,0,0,0,6,0,0,0,0
28,19,1,0,2,0,0,0,3,0,0,1,0
44,28,9,0,2,0,0,0,4,0,0,0,0
33,25,1,0,2,0,0,0,3,0,0,0,0
29,16,6,0,3,0,0,0,4,0,0,0,0
109,17,84,10,2,0,0,0,6,8,0,1,0
122,20,26,0,2,0,1,3,6,14,0,1,0
91,11,73,1,2,0,0,1,6,27,0,0,0
63,21,35,0,2,0,0,0,5,4,0,0,0
81,20,53,7,2,0,0,0,7,8,0,1,0
24,16,1,0,2,0,0,0,3,0,0,0,0
126,50,20,1,4,0,1,3,5,28,0,1,0
27,19,1,0,2,0,0,0,3,0,0,0,0
106,19,80,1,2,0,0,0,9,21,0,0,0
38,18,12,1,2,0,0,0,3,0,0,1,0
51,20,23,1,2,0,0,0,6,4,0,1,0
93,21,29,1,3,1,1,2,6,1,0,0,0
64,23,34,2,2,0,0,0,5,0,0,0,0
103,24,72,1,2,0,0,0,5,12,0,0,1
44,21,16,0,4,0,0,0,4,6,0,0,0
98,13,55,1,3,0,1,2,10,10,0,1,0
53,20,26,0,2,0,0,0,6,3,0,0,0
31,16,8,0,2,0,0,0,3,0,0,0,1
103,6,9,1,4,0,1,3,3,15,0,0,0
24,15,1,0,2,0,0,0,3,0,0,1,1
65,22,36,0,2,0,0,0,4,0,0,0,0
43,19,17,0,3,0,0,0,3,0,0,0,0
132,16,24,0,3,0,1,1,4,6,0,1,0
64,11,35,1,2,0,1,1,6,8,0,1,0
48,27,13,1,2,0,0,0,5,0,0,1,0
35,14,14,0,2,0,0,0,4,0,0,0,1
69,27,35,2,3,0,0,0,5,7,0,0,0
91,18,66,1,2,0,0,0,7,21,0,0,0
40,25,8,0,2,0,0,0,3,0,0,0,0
57,30,20,0,3,0,0,0,4,0,0,0,0
57,25,24,1,5,0,0,0,4,3,0,1,1
65,18,39,6,2,0,0,0,5,1,0,1,1
57,16,33,2,3,0,0,0,5,5,0,1,0
26,18,1,0,2,0,0,0,3,0,0,0,0
49,20,22,0,2,0,0,0,6,0,0,0,0
16,7,1,0,1,0,0,0,3,0,0,1,0
108,17,61,1,3,1,1,1,9,0,0,0,0
86,28,51,3,3,0,0,0,5,8,0,0,0
120,42,20,0,4,0,1,3,5,15,0,1,0
23,15,1,0,2,0,0,0,3,0,0,0,0
46,24,15,0,3,0,0,0,3,0,0,0,0
80,13,59,2,3,0,0,0,5,22,0,1,0
70,19,44,0,3,0,0,0,4,6,0,0,0
24,17,0,0,2,0,0,0,2,0,0,0,0
34,26,0,1,2,0,0,0,2,0,0,1,0
16,7,1,0,1,0,0,0,3,0,0,1,0
23,14,1,0,2,0,0,0,3,0,0,1,0
121,37,77,1,4,0,0,0,8,19,0,0,0
47,18,22,1,2,0,0,0,4,0,0,0,0
127,50,20,1,4,0,1,3,5,15,0,0,0
39,30,1,1,2,0,0,0,3,0,0,1,1
50,13,30,0,3,0,0,0,5,1,0,0,0
44,12,25,2,1,0,0,0,6,0,0,0,0
21,14,0,0,2,0,0,0,2,0,0,0,0
26,18,1,1,2,0,0,0,3,0,0,0,0
21,13,1,0,3,0,0,0,3,10,0,0,0
45,37,1,0,2,0,0,0,3,0,0,0,1
51,20,24,1,2,0,0,0,6,0,0,0,0
31,18,6,0,2,0,0,0,3,6,0,0,0
26,19,0,0,2,0,0,0,2,0,0,0,0
39,16,15,0,2,0,0,0,4,0,0,1,0
32,25,0,0,2,0,0,0,2,3,0,0,1
34,25,1,0,2,0,0,0,3,0,0,1,0
45,14,24,1,2,0,0,0,5,5,0,0,0
63,20,36,1,2,0,0,0,7,0,0,0,0
30,22,1,0,2,0,0,0,3,0,0,0,1
69,33,29,1,2,0,0,0,4,10,0,0,0
54,10,37,1,2,0,0,0,5,0,0,0,0
47,18,22,1,2,0,0,0,4,0,0,0,0
113,17,61,2,3,1,1,1,10,0,0,0,0
55,14,33,1,2,0,0,0,6,0,0,1,0
34,17,9,0,2,0,0,0,4,0,0,1,0
51,14,30,0,3,0,0,0,6,0,0,0,0
43,25,10,0,2,0,0,0,4,8,0,1,0
66,47,12,0,5,0,0,0,4,0,0,0,0
37,29,1,1,2,0,0,0,3,0,0,0,0
60,25,28,1,3,0,0,0,5,0,0,0,0
23,14,1,0,2,0,0,0,3,0,0,1,0
45,16,22,2,3,0,0,0,3,0,0,0,0
62,24,31,2,3,0,0,0,3,0,0,0,0
45,38,0,0,2,0,0,0,2,1,0,0,1
36,15,14,0,2,0,0,0,4,2,0,0,0
40,18,15,0,2,0,0,0,6,2,0,0,0
73,16,50,4,3,0,0,0,5,6,0,0,0
31,23,1,0,2,0,0,0,3,0,0,0,0
22,15,0,1,1,0,0,0,2,0,0,0,0
65,12,46,2,3,0,0,0,6,5,0,0,0
68,19,42,0,6,0,0,0,6,3,0,0,0
122,23,82,3,2,0,1,1,7,6,0,1,1
35,26,1,0,3,0,0,0,3,0,0,1,0
27,19,1,0,3,0,0,0,3,0,0,0,0
42,34,1,1,2,0,0,0,3,4,0,0,0
30,18,5,1,1,0,0,0,4,0,0,0,0
70,16,46,0,2,0,0,0,6,2,0,1,0
44,16,20,0,2,0,0,0,4,0,0,1,0
25,18,0,0,2,0,0,0,2,0,0,0,0
30,22,1,0,2,0,0,0,3,0,0,0,0
34,22,5,0,2,0,0,0,3,0,0,0,0
59,14,38,4,3,0,0,0,3,4,0,0,0
37,28,1,0,2,0,0,0,3,0,0,1,1
34,25,1,0,2,0,0,0,3,0,0,1,0
25,17,1,1,2,0,0,0,3,0,0,0,0
127,50,19,1,4,0,1,3,4,18,0,1,0
27,16,4,0,2,0,0,0,4,0,0,0,0
132,16,24,0,3,0,1,1,4,7,0,1,0
44,22,14,0,3,0,0,0,4,4,0,1,0
174,43,101,2,2,0,1,2,7,19,0,1,1
58,32,19,1,2,0,0,0,5,0,0,0,0
45,19,19,0,3,0,0,0,3,1,0,0,0
111,17,61,1,3,1,1,1,9,0,0,0,1
44,37,0,0,2,0,0,0,2,4,0,0,1
49,17,25,1,3,0,0,0,5,0,0,0,0
77,7,63,7,1,0,0,0,7,9,0,0,0
39,18,13,0,3,0,0,0,3,0,0,1,0
90,17,10,0,3,0,1,1,3,16,0,1,0
74,14,53,14,2,0,0,0,4,5,0,0,0
20,12,1,0,2,0,0,0,3,0,0,0,0
62,29,26,0,5,0,0,0,5,1,0,0,0
91,16,68,6,1,0,0,0,5,0,0,0,0
91,22,62,1,2,0,0,0,7,24,0,0,0
176,13,30,1,6,0,1,2,6,43,0,0,0
32,23,2,0,2,0,0,0,4,0,0,0,0
45,36,1,0,2,0,0,0,3,0,0,1,0
37,18,12,0,2,0,0,0,3,0,0,0,0
27,15,4,0,2,0,0,0,4,0,0,1,0
33,26,0,0,2,0,0,0,2,0,0,0,0
132,16,24,0,3,0,1,1,4,5,0,1,0
77,40,30,1,2,0,0,0,3,0,0,0,0
81,21,17,0,7,0,1,3,4,10,0,0,0
36,21,8,0,3,0,0,0,4,0,0,0,1
28,21,0,0,2,0,0,0,2,5,0,0,1
80,13,60,1,3,0,0,0,9,0,0,0,0
33,16,10,0,1,0,0,0,4,0,0,0,0
49,11,1,0,4,0,1,1,3,0,0,0,0
77,18,51,3,2,0,0,0,4,9,0,1,0
32,24,1,0,2,0,0,0,3,0,0,0,0
82,17,57,9,2,0,0,0,5,7,0,1,0
39,25,7,0,2,0,0,0,4,8,0,0,0
